start_query,queries,total_batch_us,refine_and_final_us,exact_evals
7360,32,5939.8909999999996,26.736999999999998,160
7392,32,5983.3860000000004,17.829000000000001,112
7424,32,5779.174,15.808,96
7456,32,5773.2060000000001,22.303999999999998,144
7488,32,5971.4089999999997,24.622,144
7520,32,5780.3580000000002,17.167999999999999,112
7552,32,5786.3019999999997,19.117000000000001,112
7584,32,6065.6459999999997,30.07,192
7616,32,5924.0630000000001,23.300999999999998,144
7648,32,5897.9089999999997,22.314,144
7680,32,5708.6390000000001,18.222999999999999,112
7712,32,5772.3999999999996,19.863,128
7744,32,5782.2049999999999,13.781000000000001,80
7776,32,5911.384,18.175000000000001,112
7808,32,5656.5929999999998,29.664999999999999,192
7840,32,6008.674,17.373999999999999,112
7872,32,5614.0969999999998,24.43,160
7904,32,5781.9200000000001,25.039999999999999,160
7936,32,6011.0069999999996,17.550000000000001,112
7968,32,5947.2669999999998,18.353999999999999,112
8000,32,5858.9809999999998,39.131,240
8032,32,5953.2849999999999,29.640000000000001,192
8064,32,5741.7280000000001,25.207999999999998,160
8096,32,5848.6790000000001,11.019,64
8128,32,6019.2629999999999,25.158000000000001,160
8160,32,5730.1189999999997,14.673999999999999,80
8192,32,5725.5630000000001,17.812000000000001,112
8224,32,6004.5749999999998,18.689,112
8256,32,5955.6210000000001,28.047000000000001,160
8288,32,5870.0150000000003,20.541,128
8320,32,5665.1540000000005,33.110999999999997,208
8352,32,5741.96,10.677,64
8384,32,5913.2929999999997,15.085000000000001,96
8416,32,5856.4440000000004,15.617000000000001,96
8448,32,5837.268,30.513000000000002,192
8480,32,5868.2290000000003,24.658999999999999,160
8512,32,5954.1719999999996,20.945,128
8544,32,5864.165,17.472000000000001,112
8576,32,5776.0829999999996,20.061,128
8608,32,5890.1149999999998,30.984999999999999,208
8640,32,5904.3540000000003,16.047000000000001,80
8672,32,5978.6130000000003,20.792999999999999,128
8704,32,5786.5649999999996,19.539000000000001,128
8736,32,5642.6800000000003,20.146999999999998,128
8768,32,5741.1360000000004,20.013999999999999,128
8800,32,5849.424,20.228999999999999,128
8832,32,5878.741,10.786,64
8864,32,6166.6840000000002,14.528,80
8896,32,5793.2430000000004,16.047000000000001,80
8928,32,5838.8909999999996,14.193,80
8960,32,6004,16.384,96
8992,32,6000.8320000000003,28.687000000000001,176
9024,32,6026.7470000000003,19.832000000000001,128
9056,32,5768.4769999999999,19.91,128
9088,32,5849.9489999999996,15.614000000000001,96
9120,32,5847.7089999999998,25.010000000000002,160
9152,32,5609.3800000000001,18.265000000000001,112
9184,32,5774.6769999999997,25.949999999999999,160
9216,32,5913.4009999999998,22.927,144
9248,32,5711.424,29.518000000000001,192
9280,32,5420.3459999999995,33.756,224
9312,32,5600.2370000000001,13.657,80
9344,32,5730.5609999999997,17.873000000000001,112
9376,32,5786.5839999999998,23.239999999999998,144
9408,32,5611.8239999999996,23.648,160
9440,32,5924.8270000000002,12.807,80
9472,32,5792.6909999999998,22.266999999999999,144
9504,32,5595.107,10.688000000000001,64
9536,32,5799.2049999999999,25.404,160
9568,32,5779.5680000000002,18.620999999999999,112
9600,32,5878.3950000000004,18.777999999999999,112
9632,32,5862.3440000000001,22.518000000000001,144
9664,32,5670.5200000000004,20.469999999999999,128
9696,32,5513.558,22.667000000000002,144
9728,32,5811.9269999999997,18.367000000000001,112
9760,32,6021.0209999999997,28.957999999999998,176
9792,32,5930.933,20.381,128
9824,32,5995.3019999999997,20.603999999999999,128
9856,32,5775.6409999999996,24.991,160
9888,32,5610.0619999999999,29.850999999999999,192
9920,32,5886.6499999999996,32.186,96
9952,32,6128.8609999999999,13.550000000000001,80
9984,32,5903.1289999999999,17.077999999999999,112
10016,32,5816.518,16.463999999999999,96
10048,32,5892.558,16.024000000000001,96
10080,32,5573.8419999999996,25.457999999999998,160
10112,32,6031.4489999999996,6.3499999999999996,32
10144,32,5799.8699999999999,20.059999999999999,128
10176,32,5891.3890000000001,20.404,128
10208,32,5887.9139999999998,16.271999999999998,96
10240,32,5706.491,18.149999999999999,112
10272,32,5920.8549999999996,17.800999999999998,112
10304,32,5998.4459999999999,10.865,64
10336,32,5940.2879999999996,28.751999999999999,176
10368,32,5891.5510000000004,21.056000000000001,128
10400,32,5999.8909999999996,32.808999999999997,208
10432,32,5463.9530000000004,23.030000000000001,144
10464,32,5995.3280000000004,15.561,96
10496,32,5855.8339999999998,33.917999999999999,224
10528,32,5775.5320000000002,23.475999999999999,144
10560,32,5818.3609999999999,19.963000000000001,128
10592,32,5735.1719999999996,22.742000000000001,144
10624,32,5908.625,24.399000000000001,160
10656,32,5875.8549999999996,18.638999999999999,112
10688,32,6134.9099999999999,16.116,96
10720,32,5854.3440000000001,15.951000000000001,96
10752,32,6165.2610000000004,24.576000000000001,144
10784,32,5791.0749999999998,16.085000000000001,96
10816,32,5825.7110000000002,15.821,96
10848,32,5960.8040000000001,13.91,80
10880,32,5926.2569999999996,24.466999999999999,144
10912,32,5835.884,21.148,128
10944,32,5708.8050000000003,14.627000000000001,80
10976,32,5605.9459999999999,24.294,144
11008,32,5756.9520000000002,23.364000000000001,144
11040,32,6059.0730000000003,25.103999999999999,160
11072,32,5805.7020000000002,17.766999999999999,112
11104,32,5901.1139999999996,20.561,128
11136,32,5663.4960000000001,20.824000000000002,128
11168,32,5596.6589999999997,27.908999999999999,176
11200,32,5966.3450000000003,16.123000000000001,96
11232,32,5852.1220000000003,9.1270000000000007,48
11264,32,5718.8609999999999,14.853,80
11296,32,5873.4160000000002,14.286,80
11328,32,6047.8630000000003,14.491,80
11360,32,5932.6019999999999,20.829000000000001,128
11392,32,5926.4059999999999,20.795000000000002,128
11424,32,5807.7370000000001,17.376000000000001,96
11456,32,6183.058,16.029,96
11488,32,6084.1589999999997,31.649000000000001,192
11520,32,5616.8459999999995,31.056999999999999,192
11552,32,6050.1689999999999,13.863,80
11584,32,6185.0219999999999,22.538,144
11616,32,6126.049,20.231999999999999,128
11648,32,5848.9620000000004,28.106000000000002,176
11680,32,5810.8850000000002,17.074999999999999,96
11712,32,5996.2619999999997,31.82,208
11744,32,6052.5950000000003,32.783000000000001,208
11776,32,5864.143,23.359000000000002,144
11808,32,5965.1099999999997,17.652000000000001,112
11840,32,5800.0159999999996,24.065000000000001,144
11872,32,5798.4759999999997,16.356000000000002,96
11904,32,5598.8829999999998,20.984999999999999,128
11936,32,5931.9499999999998,26.055,160
11968,32,5685.6490000000003,26.376000000000001,160
12000,32,6026.0839999999998,27.832000000000001,176
12032,32,5838.192,13.867000000000001,80
12064,32,6080.0290000000005,13.515000000000001,80
12096,32,6045.665,16.994,96
12128,32,6060.558,13.917999999999999,80
12160,32,5976.3590000000004,18.696999999999999,112
12192,32,5802.451,24.327999999999999,144
12224,32,5865.6390000000001,16.196000000000002,96
12256,32,5614.7299999999996,18.143999999999998,112
12288,32,5850.4589999999998,26.425999999999998,160
12320,32,5956.0119999999997,16.927,96
12352,32,5867.665,19.262,112
12384,32,6034.3119999999999,18.436,96
12416,32,5780.509,28.219999999999999,176
12448,32,5545.268,17.984000000000002,112
12480,32,5933.1170000000002,20.672000000000001,128
12512,32,5840.9520000000002,19.114000000000001,112
12544,32,5911.9369999999999,13.6,80
12576,32,5720.1869999999999,17.454999999999998,112
12608,32,5934.1310000000003,13.609999999999999,80
12640,32,5639.4889999999996,27.454000000000001,176
12672,32,5851.6679999999997,15.646000000000001,96
12704,32,5904.4930000000004,23.779,144
12736,32,5771.6710000000003,25.407,160
12768,32,5670.7539999999999,27.652999999999999,176
12800,32,5650.8879999999999,20.059999999999999,128
12832,32,5960.5770000000002,20.530999999999999,128
12864,32,5600.0690000000004,22.468,144
12896,32,5785.7020000000002,26.251999999999999,160
12928,32,5698.3850000000002,28.052,176
12960,32,5882.9780000000001,27.038,176
12992,32,5701.7060000000001,20.210999999999999,128
13024,32,5871.5479999999998,36.143000000000001,240
13056,32,5977.9740000000002,14.91,96
13088,32,5762.0749999999998,14.912000000000001,96
13120,32,5786.7879999999996,18.145,112
13152,32,5606.8779999999997,27.783999999999999,176
13184,32,5829.7820000000002,24.562999999999999,160
13216,32,5978.8530000000001,8.3339999999999996,48
13248,32,5924.7120000000004,20.103999999999999,128
13280,32,5851.9470000000001,17.870000000000001,112
13312,32,5763.4979999999996,28.039000000000001,176
13344,32,5783.192,29.632999999999999,192
13376,32,5789.6719999999996,22.184000000000001,128
13408,32,6004.924,29.312000000000001,192
13440,32,5791.4099999999999,40.954999999999998,272
13472,32,5942.866,10.632999999999999,64
13504,32,5934.6000000000004,37.478999999999999,240
13536,32,5796.2700000000004,13.247999999999999,80
13568,32,5977.6800000000003,30.004999999999999,192
13600,32,5629.3599999999997,29.396999999999998,192
13632,32,5740.3810000000003,23.088000000000001,144
13664,32,5795.71,22.483000000000001,128
13696,32,5510.9499999999998,19.581,128
13728,32,5759.7120000000004,19.552,128
13760,32,5725.8109999999997,28.196999999999999,160
13792,32,5901.277,10.782,64
13824,32,5865.3280000000004,13.095000000000001,80
13856,32,6057.1760000000004,23.213000000000001,144
13888,32,5691.0140000000001,16.187999999999999,96
13920,32,5849.8549999999996,23.306000000000001,144
13952,32,6138.7430000000004,13.462,80
13984,32,5680.2560000000003,18.623000000000001,112
14016,32,5953.9399999999996,20.489999999999998,128
14048,32,5921.674,28.039999999999999,160
14080,32,5653.4970000000003,13.489000000000001,80
14112,32,6052.3999999999996,16.050000000000001,96
14144,32,5993.8119999999999,15.494999999999999,96
14176,32,5643.9200000000001,23.189,144
14208,32,5578.1800000000003,15.047000000000001,80
14240,12,2219.0100000000002,11.063000000000001,64
